timestep,demand_el,pv,wind,demand_heat
5395,259521.5000522,0.027765,0.045626,5217300.880473152
5396,252510.7734191,0.00062978,0.05726,4935530.275430176
5397,248444.644279,0.0,0.086717,4726474.665237
5398,235133.9559249,0.0,0.11823,4462882.808906475
5399,216026.3797162,0.0,0.15612,4208380.326932176
5400,200071.0920463,0.0,0.19178,4081129.0859450265
5401,192104.9866028,0.0,0.21891,3990235.342382776
5402,186225.0223298,0.0,0.24725,4035682.214163901
5403,187092.7093654,0.0,0.32428,4117486.583369926
5404,189672.6936892,0.0,0.40756,4272005.947425751
5405,192123.448029,0.0,0.43267,4399257.188412901
5406,196471.11392,0.0043753,0.38623,4571955.301181176
5407,204395.6811544,0.042701,0.25988,4617402.1729623005
5408,219930.9713763,0.099465,0.11217,4590134.049893626
5409,233181.6600949,0.15639,0.031045,4344720.942275551
5410,240312.3859989,0.20646,0.015585,3817537.229614501
5411,243123.1381513,0.2672,0.023491,2654097.312017701
5412,237547.7874122,0.31942,0.046201,2126913.5993566504
5413,227961.6918118,0.35648,0.085818,2451349.9779819744
5414,219289.4368127,0.3329,0.11587,2509715.4536482124
5415,215061.7701926,0.29176,0.11827,2616718.8257029806
5416,216990.9892398,0.23742,0.091146,2772360.094146281
5417,223877.1012455,0.15184,0.057364,3336559.6922532427
5418,228058.6142998,0.078841,0.042202,4348227.937134693
5419,225612.4753166,0.026548,0.063035,5243165.2306836685
5420,221066.349093,0.00019786,0.1194,4951337.85235248
5421,217918.6759108,0.0,0.17578,4941610.273074774
5422,203611.0705371,0.0,0.19515,4766513.846076063
5423,188071.1649587,0.0,0.18225,4552507.1019665245
5424,177732.7662371,0.0,0.18097,4377410.674967811
5425,171640.4955618,0.0,0.2065,4309317.620023869
5426,169535.8929649,0.0,0.23531,4309317.620023869
5427,169365.1247718,0.0,0.22585,4435776.15063405
5428,169720.5072278,0.0,0.20773,4552507.1019665245
5429,172162.0308545,0.0,0.19172,4727603.528965238
5430,173805.0977942,0.0047802,0.16745,4776241.425353768
5431,181332.7443633,0.070253,0.15809,4785969.004631475
5432,191841.9112781,0.14448,0.18802,4698420.79113212
5433,203214.1498719,0.20009,0.21989,4464958.888467168
5434,214775.6180852,0.23181,0.22854,3929942.028193324
5435,224481.7129564,0.25335,0.21351,2928001.362589581
5436,221329.4244176,0.25518,0.19728,2499987.8743705056
5437,214600.2345354,0.23935,0.19677,2560715.553258388
5438,209163.3444934,0.22113,0.2071,2621684.9711931115
5439,207847.9678704,0.19138,0.23005,2733462.237406771
5440,207584.8925458,0.15333,0.2483,2896047.3518993678
5441,211895.6355842,0.15185,0.22447,3485418.391935028
5442,216104.840778,0.12392,0.16034,4542221.636136902
5443,216617.1453575,0.071695,0.1411,5477086.0444693295
5444,216372.5314591,0.00463,0.13497,5172238.954795712
5445,215098.6930452,0.0,0.11291,5162077.385139924
5446,207418.7397092,0.0,0.071051,4979169.131335754
5447,189123.4662571,0.0,0.043893,4755614.598908436
5448,183077.3491476,0.0,0.031363,4572706.345104263
5449,179311.2181847,0.0,0.022911,4501575.357513754
5450,178725.0679001,0.0,0.018003,4501575.357513754
5451,180778.9015747,0.0,0.01541,4633675.763038987
5452,185685.0256109,0.0,0.016124,4755614.598908436
5453,198764.9461364,0.0,0.014442,4938522.852712604
5454,232387.8187645,0.0071493,0.0090691,4989330.70099154
5455,261529.1801611,0.11843,0.0062165,4999492.270647329
5456,278287.5398746,0.2326,0.0060911,4908038.143745244
5457,286756.7191845,0.30623,0.0068184,4664160.472006349
5458,295765.8952133,0.33331,0.0072666,4105274.1409380496
5459,306330.446407,0.39123,0.0077289,3058632.466391963
5460,302725.8529241,0.42668,0.0084526,2611523.401537324
5461,298793.5691247,0.43805,0.0088095,2510247.02549468
5462,292258.2242185,0.41312,0.0086923,2570014.811815981
5463,284329.0416275,0.36669,0.0081856,2679589.086738368
5464,277595.2363888,0.30273,0.0075022,2838969.85026184
5465,276418.3204629,0.21422,0.0074272,3416725.118034424
5466,274913.7142203,0.12815,0.0082184,4452700.08093699
5467,272532.1902291,0.053977,0.011411,5369139.471196952
5468,266162.9981595,0.0021818,0.015176,5070300.539590443
5469,259438.4236339,0.0,0.016463,5060339.241870226
5470,237727.7863185,0.0,0.01671,4881035.8829063205
5471,213211.0122072,0.0,0.017217,4661887.333061547
5472,204432.604007,0.0,0.017342,4482583.974097641
5473,201368.0072431,0.0,0.016739,4412854.890056123
5474,197468.0309396,0.0,0.015919,4412854.890056123
5475,198404.9483237,0.0,0.015223,4542351.760418943
5476,202618.7688741,0.0,0.014029,4661887.333061547
5477,215897.1497322,0.0,0.014448,4841190.692025452
5478,242850.8321136,0.0062716,0.014771,4890997.180626537
5479,268493.7532285,0.11439,0.015414,4900958.478346755
5480,287933.6351104,0.26124,0.030562,4811306.798864802
5481,293735.1383216,0.40146,0.035129,4572235.653579595
5482,299744.3325785,0.51961,0.030096,4024364.27896766
5483,307830.4372929,0.59269,0.024285,2998350.613785311
5484,302268.9326235,0.62976,0.021623,2560053.514095764
5485,299139.7208676,0.63141,0.02232,1910192.3901068468
5486,296375.1222809,0.60957,0.02735,1953021.815893996
5487,292867.451286,0.55605,0.036436,2030114.782310864
5488,289092.08961,0.47351,0.050007,2192866.600302031
5489,286682.8734793,0.32993,0.064667,2758215.0206923974
5490,284504.4251773,0.19261,0.077445,3983136.59820486
5491,282745.9743233,0.07784,0.14609,4916818.080364709
5492,277955.2342014,0.0039962,0.23965,4651275.640484385
5493,268276.8314696,0.0,0.29641,4454260.2818634985
5494,248795.4113785,0.0,0.334,4205849.612298035
5495,226775.5451728,0.0,0.34366,3966004.82789
5496,217854.0609188,0.0,0.32466,3846082.435685983
5497,212463.3244425,0.0,0.30576,3760423.584111685
5498,207021.819044,0.0,0.28598,3803253.009898834
5499,207206.4333068,0.0,0.26363,3880345.976315702
5500,209924.8783278,0.0,0.22881,4025966.023992009
5501,220974.0419616,0.0,0.20014,4145888.416196026
5502,246556.963441,0.0016016,0.1376,4308640.234187192
5503,271309.1207375,0.11041,0.072612,4351469.659974341
5504,289022.8592614,0.25593,0.062435,4325772.004502052
5505,297067.4257667,0.3929,0.10485,4094493.105251448
5506,304267.3820192,0.50903,0.13694,3597671.766120519
5507,310696.5737242,0.59623,0.19545,2501238.4659695034
5508,306201.216423,0.65047,0.26858,2004417.126838575
5509,302536.6233047,0.67015,0.33135,1897453.838036894
5510,294704.3632017,0.62663,0.37451,1939997.6460646272
5511,286378.2599456,0.55175,0.39104,2016576.5005145464
5512,280862.9088418,0.45141,0.35205,2178242.971019932
5513,279870.6071788,0.31688,0.27305,2739821.2369860085
5514,276713.7032835,0.18659,0.33521,3956574.146579173
5515,272107.5774245,0.075477,0.49679,4884029.161583754
5516,268678.3674914,0.0034013,0.60896,4620257.55181181
5517,264653.7765604,0.0,0.63758,4424556.034884238
5518,246653.885929,0.0,0.63727,4177801.948323385
5519,225349.399992,0.0,0.61955,3939556.62336808
5520,211563.329911,0.0,0.57687,3820433.960890428
5521,206971.0501217,0.0,0.52103,3735346.3448349615
5522,202203.3867826,0.0,0.45832,3777890.152862695
5523,203163.3809496,0.0,0.40625,3854469.007312614
5524,207474.123988,0.0,0.38371,3999117.954606906
5525,218292.5197932,0.0,0.36845,4118240.617084559
5526,247267.7283531,0.0011365,0.28781,4279907.087589944
5527,269181.4413577,0.10503,0.17323,4322450.895617678
5528,281250.5987939,0.24812,0.14728,4296924.610801038
5529,284610.5783784,0.38313,0.18058,4067188.047451279
5530,287398.253748,0.49694,0.1811,3573679.874329576
5531,295341.2824087,0.50547,0.15655,2484558.3888196102
5532,291247.4611292,0.46782,0.13173,1991050.215697907
5533,286885.9491685,0.39067,0.10986,1974980.1891442952
5534,278892.1515855,0.29187,0.091148,2019262.2561654677
5535,270515.2794071,0.18299,0.084204,2098969.976803578
5536,267215.299458,0.082151,0.076467,2267241.831484034
5537,268793.7514057,0.052849,0.052997,2851765.116163511
5538,268779.9053359,0.027199,0.039322,4118232.232969045
5539,268724.5210571,0.0080148,0.042279,5083581.294030607
5540,266236.8438647,0.0,0.050392,4809032.478499337
5541,264081.4723455,0.0,0.053974,4605334.970201943
5542,245269.2789574,0.0,0.046125,4348498.981479143
5543,223720.179122,0.0,0.032655,4100519.406160576
5544,209431.0351746,0.0,0.021628,3976529.6185012935
5545,205447.9824529,0.0,0.01504,3887965.484458949
5546,201889.5425357,0.0,0.011083,3932247.5514801214
5547,201026.4708567,0.0,0.0085965,4011955.272118232
5548,205032.6003614,0.0,0.0086759,4162514.299990218
5549,216469.4539472,0.0,0.011322,4286504.087649501
5550,241143.1501819,0.0,0.013494,4454775.942329957
5551,265258.3882714,0.060619,0.01465,4499058.009351129
5552,279039.8429958,0.14294,0.013691,4472488.7691384265
5553,281961.363706,0.21459,0.011038,4233365.607224095
5554,285612.1107546,0.26778,0.0097215,3719693.629778493
5555,291404.3832526,0.28305,0.0088602,2586072.714036476
5556,289096.7049666,0.27269,0.0072812,2072400.7365908744
5557,282958.2807256,0.24123,0.0,2013408.3817634536
5558,267353.7601552,0.21664,0.0,2058552.0674532168
5559,263712.2438197,0.1811,0.0,2139810.701694792
5560,262230.7143601,0.13883,0.0,2311356.7073158934
5561,264829.1601102,0.08884,0.0,2907253.358420771
5562,265701.4625023,0.045527,0.0,4198362.769148009
5563,263666.090254,0.013885,0.0063218,5182495.117184854
5564,258118.4316543,0.0,0.0086617,4902604.26590832
5565,255972.2908482,0.0,0.010718,4694943.311735407
5566,240801.6137956,0.0,0.011374,4433109.934734779
5567,221094.0412325,0.0,0.010925,4180305.2948721033
5568,202124.9257209,0.0,0.011331,4053902.9749407656
5569,193300.3639549,0.0,0.011881,3963615.6035612384
5570,192621.9065388,0.0,0.010965,4008759.289251002
5571,196060.3471851,0.0,0.01025,4090017.923492577
5572,195617.2729542,0.0,0.009798,4243506.454837772
5573,197195.7249018,0.0,0.012179,4369908.77476911
5574,199097.2518096,0.0,0.015968,4541454.780390211
5575,210451.0289771,0.074723,0.022045,4586598.466079975
5576,224029.4080123,0.16043,0.030036,4559512.254666118
5577,235401.6466061,0.2125,0.034922,4315736.351941395
5578,240053.9260309,0.22662,0.034886,3792069.597940137
5579,244336.9769298,0.28821,0.034718,2636391.2442821907
5580,241433.9176459,0.33718,0.03833,2112724.490280933
5581,232646.2787326,0.36858,0.049274,2111476.8095949194
5582,221592.4997422,0.353,0.069845,2158819.338958034
5583,218647.9022492,0.31762,0.098042,2244035.891811641
5584,217664.8312993,0.2651,0.12866,2423937.503391477
5585,220877.1194736,0.19284,0.14873,3048858.890984592
5586,223738.6405483,0.11771,0.13887,4402855.230769674
5587,223147.8749071,0.048038,0.11114,5434922.370885577
5588,219201.7450379,0.0,0.10306,5141398.688834265
5589,219483.2817888,0.0,0.068888,4923623.053763936
5590,208881.8077425,0.0,0.046556,4649036.383457871
5591,194163.4356339,0.0,0.037915,4383918.219024428
5592,183852.7290517,0.0,0.035187,4251359.136807708
5593,177215.846301,0.0,0.036464,4156674.078081478
5594,176985.0784724,0.0,0.040542,4204016.607444593
5595,177774.3044462,0.0,0.04512,4289233.160298199
5596,176726.6185043,0.0,0.053581,4450197.760132789
5597,177405.0759204,0.0,0.058013,4582756.842349511
5598,177451.2294862,0.0,0.048961,4762658.453929347
5599,181060.4383256,0.082382,0.0458,4810000.983292461
5600,191578.8359535,0.18212,0.042262,4781595.465674592
5601,198788.0229192,0.2482,0.037129,4525945.807113772
5602,207566.4311195,0.27409,0.031957,3976772.4665016416
5603,218467.9033429,0.28549,0.027528,2764803.7148059034
5604,219243.283247,0.26951,0.025632,2215630.374193772
5605,212251.0180402,0.23146,0.025963,2471216.9364806893
5606,207926.4289321,0.23689,0.028135,2530055.434968325
5607,207511.0468406,0.22678,0.033123,2637926.01552899
5608,210178.7229393,0.20064,0.03586,2794828.678162684
5609,215800.2272442,0.15331,0.037244,3363600.830209826
5610,219792.5106791,0.098224,0.037875,4383468.137328842
5611,220974.0419616,0.041446,0.036583,5285658.447472585
5612,222630.954971,0.0,0.037244,4991465.955034408
5613,222081.7275389,0.0,0.031923,4981659.538619801
5614,213164.8586415,0.0,0.027487,4805144.043156896
5615,197131.1099098,0.0,0.021858,4589402.882035566
5616,197038.8027784,0.0,0.015701,4412887.386572658
5617,198012.6430151,0.0,0.011434,4344242.471670417
5618,188241.9331519,0.0,0.0079469,4344242.471670417
5619,186663.4812042,0.0,0.0,4471725.885060295
5620,193498.8242875,0.0,0.0,4589402.882035566
5621,209158.7291369,0.0,0.0,4765918.377498472
5622,244567.7447584,0.0,0.0067708,4814950.4595715
5623,271309.1207375,0.072453,0.011733,4824756.875986108
5624,289590.5481198,0.17617,0.024026,4736499.128254654
5625,300981.2481399,0.26289,0.036315,4501145.134304113
5626,309053.5067846,0.32338,0.038857,3961792.231500787
5627,317601.1471562,0.33111,0.041134,2951731.3407963784
5628,312861.1759566,0.30576,0.053112,2520249.0185537185
5629,307544.2851855,0.25442,0.08299,2594137.4623407493
5630,304096.6138261,0.21912,0.1343,2655902.640015529
5631,302735.0836373,0.17351,0.18487,2769138.7990859584
5632,295179.7449287,0.12363,0.25508,2933845.939552037
5633,292862.8359294,0.096572,0.32437,3530909.323741575
5634,289978.2380718,0.062607,0.28458,4601505.736771091
5635,287089.0248577,0.025799,0.19217,5548571.794451047
5636,283405.9703131,0.0,0.15288,5239745.906077148
5637,275232.1738238,0.0,0.12077,5229451.7097980175
5638,255099.9884561,0.0,0.085775,5044156.176773679
5639,231450.9013804,0.0,0.042584,4817683.858632821
5640,221546.3461765,0.0,0.017638,4632388.32560848
5641,215615.6129813,0.0,0.0075751,4560328.95165457
5642,210031.031529,0.0,0.0060852,4560328.95165457
5643,210667.950736,0.0,0.009181,4694153.50328326
5644,216686.375706,0.0,0.016235,4817683.858632821
5645,227135.5429854,0.0,0.023806,5002979.391657159
5646,253816.919329,0.0,0.028971,5054450.373052808
5647,274613.7160431,0.090204,0.030024,5064744.569331938
5648,290107.4680559,0.23652,0.056154,4972096.80281977
5649,297990.4970811,0.37735,0.092845,4725036.09212065
5650,304428.9194993,0.49668,0.14821,4158855.296768503
5651,311218.1090169,0.53534,0.22431,3098553.0800181166
5652,307622.7462472,0.53067,0.27586,2645608.443736399
5653,300427.4053512,0.4886,0.32188,2648147.797213934
5654,294588.9792874,0.42327,0.38649,2711198.9352428373
5655,288995.167122,0.3378,0.4007,2826792.688295827
5656,282316.7461621,0.24303,0.39588,2994929.056372902
5657,281107.5227402,0.15403,0.32079,3604423.390652299
5658,280105.990364,0.077261,0.27402,4697309.783153288
5659,276524.473664,0.022203,0.32051,5664093.89959647
5660,272393.7295319,0.0,0.40032,5348838.209451955
5661,266019.9221058,0.0,0.47097,5338329.686447137
5662,248767.7192391,0.0,0.51895,5149176.272360427
5663,234626.266702,0.0,0.56838,4917988.766254449
5664,223466.3345105,0.0,0.62457,4728835.35216774
5665,218500.2108389,0.0,0.71479,4655275.691134019
5666,213031.0133009,0.0,0.79955,4655275.691134019
5667,211346.4081521,0.0,0.86088,4791886.4901966425
5668,216990.9892398,0.0,0.88256,4917988.766254449
5669,230287.8315242,0.0,0.89331,5107142.180341158
5670,256950.7464415,0.0,0.89894,5159684.795365245
5671,278578.3073386,0.025297,0.89185,5170193.318370062
5672,291072.0775794,0.068195,0.86807,5075616.611326708
5673,294884.362108,0.10417,0.81476,4823412.059211095
5674,300196.6375226,0.12812,0.7233,4245443.293946149
5675,305495.0668674,0.1917,0.63853,3163065.424449977
5676,301050.4784884,0.25285,0.61154,2700690.41223802
5677,296439.7372729,0.30364,0.53277,2612165.5567447706
5678,290467.4658685,0.2932,0.42056,2674359.9747625035
5679,282349.0536581,0.26533,0.39382,2788383.07446168
5680,276538.3197337,0.2224,0.35732,2954234.8558423007
5681,277747.5431556,0.13686,0.18717,3555447.5633470486
5682,277133.7007315,0.065476,0.12779,4633484.142321081
5683,275144.4820489,0.016751,0.15313,5587131.885259649
5684,272762.9580577,0.0,0.182,5276159.795170985
5685,264736.8529787,0.0,0.21161,5265794.058834696
5686,244272.3619378,0.0,0.28683,5079210.804781499
5687,223826.3323232,0.0,0.38417,4851164.605383146
5688,210520.2593257,0.0,0.4725,4664581.351329947
5689,205678.7502815,0.0,0.55235,4592021.196975927
5690,201538.7754362,0.0,0.58541,4592021.196975927
5691,202540.3078124,0.0,0.58555,4726775.769347681
5692,207007.9729742,0.0,0.56454,4851164.605383146
5693,218850.9779384,0.0,0.55942,5037747.859436343
5694,248629.2585419,0.0,0.56024,5089576.541117787
5695,273099.8790875,0.057584,0.56543,5099942.277454076
5696,285229.0361591,0.15185,0.68391,5006650.650427477
5697,288884.3985642,0.23229,0.83505,4757872.978356547
5698,294995.1306658,0.28973,0.91102,4187757.479860664
5699,300902.7870781,0.35627,0.93505,3120086.63722292
5700,298124.3424217,0.40369,0.93882,2663994.2384262145
5701,297773.5753222,0.42778,0.90922,2866616.6665447224
5702,293236.6798118,0.42375,0.87445,2934869.444319597
5703,290379.7740936,0.39357,0.82615,3059999.5369068664
5704,284430.5794721,0.33829,0.76762,3242006.944306532
5705,285109.0368882,0.21391,0.56557,3901783.796130316
5706,283336.7399645,0.10651,0.28245,5084831.944228138
5707,282469.052929,0.029699,0.19917,6131374.536776212
5708,278998.3047867,0.0,0.17229,5790110.64790184
5709,266989.146986,0.0,0.17112,5778735.184939361
5710,247586.1879566,0.0,0.20255,5573976.851614739
5711,225003.2482491,0.0,0.2697,5323716.666440199
5712,213201.7814941,0.0,0.3301,5118958.333115576
5713,208955.6534477,0.0,0.38432,5039330.092378222
5714,206107.9784427,0.0,0.42016,5039330.092378222
5715,206343.3616279,0.0,0.43228,5187211.11089045
5716,210737.1810845,0.0,0.41157,5323716.666440199
5717,225289.4003565,0.0,0.38395,5528474.9997648215
5718,256101.5208322,0.0,0.32299,5585352.314577217
5719,281435.2130568,0.072971,0.22915,5596727.777539696
5720,297833.5749577,0.19292,0.28463,5494348.610877385
5721,303644.308882,0.29283,0.36545,5221337.499777887
5722,310576.5744534,0.36168,0.36714,4595687.03684154
5723,316853.4593915,0.35823,0.31902,3424014.351706196
5724,308536.5868485,0.3137,0.26424,2923493.9813571176
5725,297515.1153542,0.23866,0.20765,3427553.2180382377
5726,282565.975417,0.25109,0.14709,3465357.1138254246
5727,275089.0977701,0.24579,0.093316,3603971.3983784416
5728,271470.6582175,0.22106,0.068634,3654376.592761357
5729,275232.1738238,0.13926,0.046219,3893801.266080205
5730,276999.855391,0.068784,0.026929,4775892.167781223
5731,273893.7204179,0.018202,0.022105,7573380.456033019
5732,268558.3682205,0.0,0.02158,6741694.748714916
5733,257149.2067741,0.0,0.0174,6514871.373991799
5734,241096.9966162,0.0,0.012329,6162035.013311391
5735,222261.7264452,0.0,0.01208,5973015.534375459
5736,208812.577394,0.0,0.01368,5544571.382120679
5737,203878.7612183,0.0,0.015699,5380754.500376204
5738,200394.1670063,0.0,0.017962,5355551.903184747
5739,197237.263111,0.0,0.022141,5368153.201780476
5740,196060.3471851,0.0,0.028706,5695786.965269424
5741,198312.6411923,0.0,0.033217,5985616.832971187
5742,203878.7612183,0.0,0.039887,6136832.416119933
5743,213612.548229,0.075007,0.040592,6010819.430162645
5744,228630.9185148,0.22201,0.042591,5985616.832971187
5745,239781.6199931,0.36362,0.064365,5859603.847013899
