timestep,heat_demand,electricity_demand,PV,COP_AIR-HP,electricity_price_buy,electricity_price_sell
375,8.129703887,0.437804652,0.028443364,1.9585648,0.204172093,-0.101122093
376,8.434792113,0.397857587,0.025620512,1.955436102,0.204524861,-0.101474861
377,8.686041239,0.399375765,0.002880993,1.946109698,0.206828232,-0.103778232
378,9.027022197,0.685077934,0,1.909677067,0.205126643,-0.102076643
379,9.116754028,0.593607695,0,1.900781056,0.202345997,-0.099295997
380,9.06291493,0.709938103,0,1.897834109,0.198714556,-0.095664556
381,8.578363042,0.638488839,0,1.891967543,0.175660094,-0.072610094
382,7.537473803,0.535062946,0,1.891967543,0.174581037,-0.071531037
383,5.24033893,0.442833617,0,1.900781056,0.175867605,-0.072817605
384,4.19944969,0.327926501,0,1.891967543,0.156901107,-0.053851107
385,3.621041649,0.254484629,0,1.924690252,0.147729125,-0.044679125
386,3.702230923,0.213588702,0,1.961703526,0.145405003,-0.042355003
387,3.848371618,0.150109874,0,1.980749191,0.140300234,-0.037250234
388,4.156890861,0.146124656,0,2.00672623,0.142894121,-0.039844121
389,5.228589287,0.14849681,0,2.016644152,0.146235046,-0.043185046
390,7.550602541,0.177911513,0,1.993653094,0.151277562,-0.048227562
391,9.320528728,0.341874764,0,2.013327303,0.16646736,-0.06341736
392,8.817155225,0.311036768,0.008740626,1.987180195,0.188588023,-0.085538023
393,8.443684562,0.335991823,0.020408192,2.057315966,0.196722451,-0.093672451
394,7.972786769,0.4675989,0.017510748,2.081807823,0.197967517,-0.094917517
395,7.518126831,0.441125667,0.416214423,2.081807823,0.18871253,-0.08566253
396,7.290796862,0.449096103,0.162408511,2.081807823,0.188546521,-0.085496521
397,7.128418313,0.496064742,0.24998597,2.043577629,0.184230294,-0.081180294
398,7.209607588,0.491415321,0.527417983,2.060779461,0.189833089,-0.086783089
399,7.355748282,0.58241113,0.711878915,2.057315966,0.207181001,-0.104131001
400,7.631791816,0.442548959,0.088744974,2.030021559,0.209048599,-0.105998599
401,7.859121785,0.399375765,0.005854506,2.033393688,0.212223516,-0.109173516
402,8.167641028,0.488284079,0,2.023310744,0.214900407,-0.111850407
403,8.248830303,0.630708175,0,2.00672623,0.207305508,-0.104255508
404,8.200116738,0.709938103,0,2.003441899,0.204794626,-0.101744626
405,7.761694655,0.638488839,0,1.996905383,0.195809403,-0.092759403
406,6.819899069,0.508969257,0,1.990411382,0.180930871,-0.077880871
407,4.741453639,0.435527385,0,1.968011254,0.181117631,-0.078067631
408,3.799658053,0.327926501,0,1.971180354,0.178357735,-0.075307735
409,3.954915004,0.221274479,0,1.9585648,0.180744111,-0.077694111
410,4.043590228,0.163678592,0,1.88034255,0.177942714,-0.074892714
411,4.203205632,0.150109874,0,1.886137134,0.183877526,-0.080827526
412,4.540171484,0.146124656,0,1.857515933,0.186533665,-0.083483665
413,5.710684445,0.14602977,0,1.835236882,0.192426975,-0.089376975
414,8.24679586,0.146599087,0,1.835236882,0.196369683,-0.093319683
415,10.17991575,0.341874764,0,1.843528614,0.206703726,-0.103653726
416,9.63012936,0.491130663,0.00291205,1.849098187,0.244698974,-0.141648974
417,9.222223328,0.50669199,0.017440067,1.849098187,0.252542886,-0.149492886
418,8.707907027,0.4675989,0.068209653,1.871717125,0.247272109,-0.144222109
419,8.211325771,0.441125667,0.266257925,1.90373717,0.239365943,-0.136315943
420,7.963035143,0.588294071,0.311568737,1.974359677,0.236274031,-0.133224031
421,7.785684694,0.784518609,0.728943795,1.952317384,0.236108022,-0.133058022
422,7.874359918,0.491415321,0.453508272,2.003441899,0.228492372,-0.125442372
423,8.033975322,0.437804652,0.119511053,1.987180195,0.232995358,-0.129945358
424,8.335471085,0.397857587,0.054078433,1.964852327,0.234447935,-0.131397935
425,8.583761713,0.399375765,0.002862787,1.909677067,0.236232529,-0.133182529
426,8.920727565,0.488284079,0,1.891967543,0.248766188,-0.145716188
427,9.009402789,0.794766312,0,1.886137134,0.251028057,-0.147978057
428,8.956197655,0.669042176,0,1.871717125,0.243412406,-0.140362406
429,8.477351444,0.638488839,0,1.868859542,0.221353996,-0.118303996
430,7.448718842,0.535062946,0,1.863170472,0.215979464,-0.112929464
431,5.178633099,0.442833617,0,1.851895613,0.210708687,-0.107658687
432,4.150000497,0.327926501,0,1.840756391,0.2033628,-0.1003128
433,5.019284725,0.221274479,0,1.835236882,0.201930975,-0.098880975
434,5.138791504,0.200779073,0,1.816176558,0.203404302,-0.100354302
435,5.357887266,0.171079711,0,1.805461652,0.206620722,-0.103570722
436,5.67657201,0.146124656,0,1.797508076,0.199191831,-0.096141831
437,6.831804209,0.14849681,0,1.813485926,0.201474451,-0.098424451
438,8.903255048,0.177911513,0,1.802802651,0.198735307,-0.095685307
439,10.73569233,0.341874764,0,1.800151471,0.194813351,-0.091763351
440,10.13815843,0.491130663,0.00290134,1.800151471,0.197967517,-0.094917517
441,10.11824064,0.45431484,0.13892914,1.802802651,0.208654328,-0.105604328
442,9.759720298,0.525669218,0.499232257,1.816176558,0.210542678,-0.107492678
443,9.321528775,0.441125667,0.582106845,1.821581845,0.224051638,-0.121001638
444,8.963008437,0.449096103,0.605006921,1.837992492,0.212016005,-0.108966005
445,8.823583862,0.496064742,0.555334735,1.854701515,0.207720529,-0.104670529
446,8.823583862,0.491415321,0.141813905,1.871717125,0.205894433,-0.102844433
447,9.082515216,0.437804652,0.068771829,1.877458589,0.202096984,-0.099046984
448,9.321528775,0.545690194,0.023085447,1.854701515,0.208031796,-0.104981796
449,9.680049112,0.404974047,0.005790251,1.846309201,0.223636616,-0.120586616
450,9.779638095,0.488284079,0,1.821581845,0.232393577,-0.129343577
451,9.799555891,0.630708175,0,1.824296572,0.236045769,-0.132995769
452,9.620295723,0.709938103,0,1.835236882,0.21209901,-0.10904901
453,9.142268606,0.638488839,0,1.816176558,0.206371708,-0.103321708
454,8.046789797,0.535062946,0,1.800151471,0.201619709,-0.098569709
455,5.995256755,0.464942088,0,1.784406706,0.199980372,-0.096930372
456,5.118873707,0.321189585,0,1.781809316,0.196390434,-0.093340434
457,5.163904955,0.221274479,0,1.779219477,0.192115709,-0.089065709
458,5.286855073,0.163678592,0,1.771494935,0.190600879,-0.087550879
459,5.512263623,0.150109874,0,1.789624269,0.194315325,-0.091265325
460,5.840130604,0.146124656,0,1.794872434,0.194522835,-0.091472835
461,7.028648412,0.14849681,0,1.79224451,0.196037665,-0.092987665
462,9.15978379,0.152102483,0,1.79224451,0.195830154,-0.092780154
463,11.04501893,0.155423498,0,1.79224451,0.189936844,-0.086886844
464,10.43026834,0.491130663,0.002921688,1.797508076,0.190082102,-0.087032102
465,10.40977666,0.50669199,0.029160883,1.802802651,0.198631551,-0.095581551
466,10.0409263,0.4675989,0.058171152,1.813485926,0.201744215,-0.098694215
467,9.590109203,0.441125667,0.112378711,1.832489521,0.196950713,-0.093900713
468,9.221258849,0.449096103,0.237092228,1.866010671,0.195415132,-0.092365132
469,9.077817045,0.63232124,0.166344137,1.874583461,0.194688844,-0.091638844
470,9.077817045,0.656706978,0.091783997,1.883235385,0.191410172,-0.088360172
471,9.344208967,0.437804652,0.04888856,1.877458589,0.203445805,-0.100395805
472,9.590109203,0.397857587,0.02878606,1.883235385,0.207990294,-0.104940294
473,9.958959557,0.399375765,0,1.886137134,0.213447831,-0.110397831
474,10.06141799,0.488284079,0,1.88034255,0.231418275,-0.128368275
475,10.08190967,0.630708175,0,1.868859542,0.237124825,-0.134074825
476,9.897484498,0.79751801,0,1.863170472,0.23778886,-0.13473886
477,9.405684026,0.607745729,0,1.857515933,0.233804651,-0.130754651
478,8.278641278,0.535062946,0,1.863170472,0.21209901,-0.10904901
479,6.167997586,0.442833617,0,1.863170472,0.216643499,-0.113593499
480,5.266363387,0.327926501,0,1.871717125,0.201100931,-0.098050931
481,5.10755223,0.221274479,0,1.877458589,0.20830156,-0.10525156
482,5.229160617,0.163678592,0,1.877458589,0.203072285,-0.100022285
483,5.452109325,0.15978826,0,1.868859542,0.201163185,-0.098113185
484,5.776398356,0.156182587,0,1.849098187,0.199523848,-0.096473848
485,6.951946091,0.14849681,0,1.843528614,0.19917108,-0.09612108
486,9.059824789,0.177911513,0,1.843528614,0.203508058,-0.100458058
487,10.92448671,0.341874764,0,1.846309201,0.232414328,-0.129364328
488,10.31644478,0.491130663,0.00290134,1.849098187,0.258270187,-0.155220187
489,10.29617672,0.50669199,0.046352085,1.857515933,0.275784108,-0.172734108
490,9.931351559,0.537814644,0.175451376,1.863170472,0.271530135,-0.168480135
491,9.485454142,0.66107174,0.458313543,1.874583461,0.259141733,-0.156091733
492,9.120628982,0.449096103,0.270973214,1.877458589,0.248683183,-0.145633183
493,8.978752532,0.496064742,0.06058937,1.886137134,0.239656459,-0.136606459
494,8.978752532,0.491415321,0.148811312,1.915654147,0.241544808,-0.138494808
495,9.242237369,0.437804652,0.106362359,1.906702492,0.242520109,-0.139470109
496,9.485454142,0.397857587,0.046300681,1.897834109,0.251775096,-0.148725096
497,9.850279301,0.549390753,0.008724562,1.886137134,0.261299847,-0.158249847
498,9.951619623,0.477087514,0,1.883235385,0.27638589,-0.17333589
499,9.971887687,0.630708175,0,1.883235385,0.276697156,-0.173647156
500,9.789475108,0.709938103,0,1.860338906,0.258913471,-0.155863471
501,9.303041562,0.638488839,0,1.868859542,0.24596479,-0.14291479
502,8.18829802,0.535062946,0,1.846309201,0.234862957,-0.131812957
503,6.100687386,0.442833617,0,1.854701515,0.217203778,-0.114153778
504,5.208892552,0.394441686,0,1.860338906,0.207035743,-0.103985743
505,5.187521718,0.296708961,0,1.863170472,0.205500163,-0.102450163
506,5.31103414,0.163678592,0,1.860338906,0.205209647,-0.102159647
507,5.53747358,0.150109874,0,1.851895613,0.20410984,-0.10105984
508,5.866840038,0.146124656,0,1.846309201,0.20089342,-0.09784342
509,7.060793449,0.14849681,0,1.837992492,0.200872669,-0.097822669
510,9.201675428,0.177911513,0,1.837992492,0.201017927,-0.097967927
511,11.09553256,0.201538162,0,1.835236882,0.222391551,-0.119341551
512,10.47797045,0.189772281,0,1.835236882,0.246421314,-0.143371314
513,10.45738505,0.50669199,0.028550457,1.835236882,0.259536004,-0.156486004
514,10.08684778,0.4675989,0.048360595,1.843528614,0.252003358,-0.148953358
515,9.633968905,0.441125667,0.034111394,1.851895613,0.247002345,-0.143952345
516,9.263431639,0.449096103,0.039772541,1.863170472,0.238432144,-0.135382144
517,9.119333814,0.496064742,0.051132023,1.854701515,0.221852022,-0.118802022
518,9.119333814,0.629379769,0.0341885,1.871717125,0.214340127,-0.111290127
519,9.386944061,0.516655035,0.014302087,1.860338906,0.216913263,-0.113863263
520,9.633968905,0.397857587,0.008563924,1.860338906,0.228118852,-0.125068852
521,10.00450617,0.399375765,0,1.843528614,0.238743411,-0.135693411
522,10.10743319,0.488284079,0,1.829750374,0.256568598,-0.153518598
523,10.12801859,0.630708175,0,1.832489521,0.246877838,-0.143827838
524,9.942749959,0.709938103,0,1.827019403,0.226811533,-0.123761533
525,9.448700272,0.652626874,0,1.818875186,0.214111865,-0.111061865
526,8.316503072,0.514377767,0,1.818875186,0.207969542,-0.104919542
527,6.196206496,0.442833617,0,1.818875186,0.210480425,-0.107430425
528,5.290448736,0.327926501,0,1.816176558,0.204524861,-0.101474861
529,5.321133672,0.221274479,0,1.808128508,0.203445805,-0.100395805
530,5.44782733,0.163678592,0,1.808128508,0.204939883,-0.101889883
531,5.680099038,0.150109874,0,1.808128508,0.203259045,-0.100209045
532,6.017948795,0.150679191,0,1.805461652,0.199274835,-0.096224835
533,7.242654164,0.146978632,0,1.805461652,0.198922067,-0.095872067
534,9.438677584,0.177911513,0,1.802802651,0.207284756,-0.104234756
535,11.38131369,0.341874764,0,1.79224451,0.225773979,-0.122723979
536,10.74784539,0.491130663,0.0087342,1.774062319,0.264350257,-0.161300257
537,10.72672978,0.50669199,0.034689692,1.779219477,0.284271304,-0.181221304
538,10.34664881,0.4675989,0.069003148,1.800151471,0.287383968,-0.184333968
539,9.88210539,0.561156635,0.097097893,1.821581845,0.28381478,-0.18076478
540,9.502024414,0.769621485,0.122283197,1.837992492,0.275804859,-0.172754859
541,9.354215145,0.496064742,0.136141522,1.843528614,0.26935127,-0.16630127
542,9.354215145,0.491415321,0.110582774,1.854701515,0.267338414,-0.164288414
543,9.628718073,0.437804652,0.071187448,1.863170472,0.270658589,-0.167608589
544,9.88210539,0.397857587,0.039997435,1.863170472,0.273314728,-0.170264728
545,10.26218637,0.399375765,0.005740989,1.851895613,0.26935127,-0.16630127
546,10.36776442,0.685077934,0,1.829750374,0.279830571,-0.176780571
547,10.38888003,0.593607695,0,1.827019403,0.28761223,-0.18456223
548,10.19883954,0.709938103,0,1.818875186,0.280930379,-0.177880379
549,9.692064902,0.638488839,0,1.818875186,0.255925314,-0.152875314
550,8.530706362,0.535062946,0,1.818875186,0.236087271,-0.133037271
551,6.355798552,0.442833617,0,1.821581845,0.228139603,-0.125089603
552,5.426711721,0.327926501,0,1.824296572,0.215481437,-0.112431437
553,5.349332857,0.254484629,0,1.829750374,0.221457752,-0.118407752
554,5.476697925,0.213588702,0,1.827019403,0.215647446,-0.112597446
555,5.71020055,0.150109874,0,1.821581845,0.213198817,-0.110148817
556,6.049840731,0.146124656,0,1.824296572,0.210023901,-0.106973901
557,7.281036388,0.14849681,0,1.824296572,0.211227464,-0.108177464
558,9.488697567,0.177911513,0,1.829750374,0.220731464,-0.117681464
559,11.44162861,0.341874764,0,1.829750374,0.25071679,-0.14766679
560,10.80480327,0.311036768,0.019674002,1.837992492,0.298631059,-0.195581059
561,10.78357576,0.335991823,0.213640245,1.835236882,0.327682587,-0.224632587
562,10.40148055,0.4675989,0.472680661,1.827019403,0.323864386,-0.220814386
563,9.934475305,0.441125667,0.583374121,1.835236882,0.317680561,-0.214630561
564,9.552380101,0.449096103,0.649494305,1.835236882,0.308218064,-0.205168064
565,9.403787522,0.496064742,0.546705176,1.840756391,0.297095479,-0.194045479
566,9.403787522,0.491415321,0.550122379,1.840756391,0.285267357,-0.182217357
567,9.679745169,0.58241113,0.395013587,1.851895613,0.279519305,-0.176469305
568,9.934475305,0.442548959,0.133501316,1.849098187,0.280743619,-0.177693619
569,10.31657051,0.399375765,0.015177876,1.835236882,0.290206116,-0.187156116
570,10.42270807,0.488284079,0,1.824296572,0.314713155,-0.211663155
571,10.44393558,0.630708175,0,1.816176558,0.345092752,-0.242042752
572,10.25288798,0.709938103,0,1.813485926,0.304835636,-0.201785636
573,9.743427703,0.638488839,0,1.808128508,0.278440248,-0.175390248
574,8.57591458,0.508969257,0,1.808128508,0.247500371,-0.144450371
575,6.389480912,0.435527385,0,1.802802651,0.238141629,-0.135091629
576,5.455470413,0.327926501,0,1.805461652,0.22542121,-0.12237121
577,5.381824766,0.221274479,0,1.805461652,0.227164302,-0.124114302
578,5.509963451,0.163678592,0,1.802802651,0.218884616,-0.115834616
579,5.744884374,0.150109874,0,1.800151471,0.212991307,-0.109941307
580,6.086587533,0.146124656,0,1.797508076,0.208094049,-0.105044049
581,7.325261488,0.14602977,0,1.802802651,0.207762032,-0.104712032
582,9.546332026,0.146599087,0,1.789624269,0.215439935,-0.112389935
583,11.51112519,0.341874764,0,1.776637155,0.240590258,-0.137540258
584,10.87043177,0.491130663,0.019727281,1.781809316,0.268355218,-0.165305218
585,10.84907532,0.50669199,0.080509688,1.784406706,0.294335584,-0.191285584
586,10.46465927,0.4675989,0.134553669,1.79224451,0.287363217,-0.184313217
587,9.994817423,0.441125667,0.2381353,1.813485926,0.269434274,-0.166384274
588,9.610401368,0.588294071,0.536941221,1.840756391,0.254908511,-0.151858511
589,9.460906236,0.784518609,0.469383612,1.854701515,0.242063585,-0.139013585
590,9.460906236,0.491415321,0.204489339,1.886137134,0.238037873,-0.134987873
591,9.738540053,0.437804652,0.148316592,1.877458589,0.235485489,-0.132435489
592,9.994817423,0.397857587,0.101303536,1.877458589,0.229135655,-0.126085655
593,10.37923348,0.399375765,0.011475096,1.874583461,0.228098101,-0.125048101
594,10.48601572,0.488284079,0,1.860338906,0.240112983,-0.137062983
595,10.50737216,0.794766312,0,1.840756391,0.241918328,-0.138868328
596,10.31516414,0.669042176,0,1.829750374,0.214464634,-0.111414634
597,9.802609396,0.638488839,0,1.832489521,0.198424041,-0.095374041
598,8.628004784,0.535062946,0,1.827019403,0.199129578,-0.096079578
599,6.428290693,0.442833617,0,1.835236882,0.190912146,-0.087862146
600,5.488607004,0.327926501,0,1.835236882,0.182072181,-0.079022181
601,4.908468696,0.221274479,0,1.849098187,0.184956582,-0.081906582
602,5.025336998,0.200779073,0,1.863170472,0.181470399,-0.078420399
603,5.239595553,0.171079711,0,1.874583461,0.181262888,-0.078212888
604,5.551244359,0.146124656,0,1.877458589,0.180121578,-0.077071578
605,6.680971281,0.14849681,0,1.874583461,0.179478294,-0.076428294
606,8.70668852,0.177911513,0,1.851895613,0.177548443,-0.074498443
607,10.49866916,0.341874764,0,1.866010671,0.179229281,-0.076179281
608,9.914327644,0.491130663,0.008730988,1.868859542,0.180951622,-0.077901622
609,9.894849594,0.45431484,0.074965838,1.891967543,0.199648355,-0.096598355
610,9.544244687,0.525669218,0.325655808,1.906702492,0.209837141,-0.106787141
611,9.115727578,0.441125667,0.377428027,1.93076183,0.214692896,-0.111642896
612,8.765122672,0.449096103,0.224416217,1.92166876,0.215854957,-0.112804957
613,8.628776319,0.496064742,0.362976476,1.9585648,0.210750189,-0.107700189
614,8.628776319,0.491415321,0.223779887,1.968011254,0.212244267,-0.109194267
615,8.881990974,0.437804652,0.064965502,1.993653094,0.203694818,-0.100644818
616,9.115727578,0.545690194,0.028389818,1.990411382,0.202615761,-0.099565761
617,9.466332485,0.404974047,0.005700294,1.987180195,0.201868722,-0.098818722
618,9.563722737,0.488284079,0,1.983959481,0.209152355,-0.106102355
619,9.583200788,0.630708175,0,1.977549273,0.21324032,-0.11019032
620,9.407898334,0.709938103,0,1.968011254,0.204649368,-0.101599368
621,8.940425125,0.638488839,0,1.955436102,0.192613735,-0.089563735
622,7.869132354,0.535062946,0,1.961703526,0.186409159,-0.083359159
623,5.862893165,0.464942088,0,1.952317384,0.18414729,-0.08109729
624,5.005858948,0.321189585,0,1.961703526,0.171385369,-0.068335369
625,3.78929983,0.221274479,0,1.946109698,0.152024601,-0.048974601
626,3.87426171,0.163678592,0,1.983959481,0.143848671,-0.040798671
627,4.027193093,0.150109874,0,1.974359677,0.13451068,-0.03146068
628,4.350048235,0.146124656,0,2.00672623,0.130671728,-0.027621728
629,5.471545046,0.14849681,0,1.971180354,0.121292235,-0.018242235
630,7.901454802,0.152102483,0,1.974359677,0.124882174,-0.021832174
631,9.753623778,0.155423498,0,1.955436102,0.100624148,0.002425852
632,9.226860124,0.491130663,0.002879922,1.952317384,0.14382792,-0.04077792
633,8.836035478,0.50669199,0.022982639,1.943020635,0.14916095,-0.04611095
634,8.343256576,0.4675989,0.093881712,1.952317384,0.161466347,-0.058416347
635,7.867470051,0.441125667,0.135678884,1.996905383,0.174103762,-0.071053762
636,7.629576788,0.449096103,0.105015138,2.019971947,0.184458556,-0.081408556
637,7.459653028,0.63232124,0.096551722,2.046994983,0.190289613,-0.087239613
638,7.544614908,0.656706978,0.110248646,2.071240271,0.182217438,-0.079167438
639,7.697546291,0.437804652,0.062536803,2.110522414,0.178502993,-0.075452993
640,7.986416682,0.397857587,0.028529038,2.106889845,0.177091919,-0.074041919
641,8.224309945,0.399375765,0.002863858,2.074750847,0.178502993,-0.075452993
642,8.547165087,0.488284079,0,2.036777038,0.191098905,-0.088048905
643,8.632126967,0.630708175,0,2.057315966,0.202283744,-0.099233744
644,8.581149839,0.79751801,0,2.023310744,0.202947778,-0.099897778
645,8.122355689,0.607745729,0,2.013327303,0.197718503,-0.094668503
