,electricity,electricity,"('internal_bus', 'My_DSO')","('internal_bus', 'My_DSO')","('feedin_converter', 'My_DSO')",My_DSO,"('consumption_source', 'My_DSO')",wind,pv
,My_DSO,demand_el,"('feedin_sink', 'My_DSO')","('consumption_converter', 'My_DSO')","('internal_bus', 'My_DSO')",electricity,"('internal_bus', 'My_DSO')",electricity,electricity
index,,,,,,,,,
2024-07-17 01:00:00,0.59943236,0.5409276419,0.59943236,0.0,0.59943236,0.0,0.0,1.1403599999999998,0.0
2024-07-17 02:00:00,0.6009596,0.5394003953,0.6009596,0.0,0.6009596,0.0,0.0,1.1403599999999998,0.0
2024-07-17 03:00:00,0.59171912,0.5486408789,0.59171912,0.0,0.59171912,0.0,0.0,1.1403599999999998,0.0
2024-07-17 04:00:00,0.70921585,0.5761441515,0.70921585,0.0,0.70921585,0.0,0.0,1.1403599999999998,0.14500000000000002
2024-07-17 05:00:00,0.9959383,0.6694216997,0.9959383,0.0,0.9959383,0.0,0.0,1.1403599999999998,0.525
2024-07-17 06:00:00,0.45804247,0.7521240278,0.45804247,0.0,0.45804247,0.0,0.0,0.030166500000000002,1.18
2024-07-17 07:00:00,1.2054539,0.7893811443,1.2054539,0.0,1.2054539,0.0,0.0,0.029834999999999997,1.965
2024-07-17 08:00:00,2.1990702,0.801624785,2.1990702,0.0,2.1990702,0.0,0.0,0.175695,2.8249999999999997
2024-07-17 09:00:00,3.0393659,0.8200030802,3.0393659,0.0,3.0393659,0.0,0.0,0.174369,3.685
2024-07-17 10:00:00,2.4973564,0.8368156267,2.4973564,0.0,2.4973564,0.0,0.0,0.029172,3.305
2024-07-17 11:00:00,3.5763277,0.8267152648,3.5763277,0.0,3.5763277,0.0,0.0,0.173043,4.2299999999999995
2024-07-17 12:00:00,3.5180919,0.8159475346,3.5180919,0.0,3.5180919,0.0,0.0,0.0290394,4.305
2024-07-17 13:00:00,2.918519,0.8051669704,2.918519,0.0,2.918519,0.0,0.0,0.478686,3.245
2024-07-17 14:00:00,1.594307,0.7924099695,1.594307,0.0,1.594307,0.0,0.0,0.17171699999999998,2.215
2024-07-17 15:00:00,1.6251004,0.7816165713,1.6251004,0.0,1.6251004,0.0,0.0,0.17171699999999998,2.235
2024-07-17 16:00:00,1.2825017,0.7798583126,1.2825017,0.0,1.2825017,0.0,0.0,0.47735999999999995,1.585
2024-07-17 17:00:00,0.0,0.7735953182,0.0,0.11371532,0.0,0.11371532,0.11371532,0.17237999999999998,0.48750000000000004
2024-07-17 18:00:00,0.039142435,0.7591955646,0.039142435,0.0,0.039142435,0.0,0.0,0.481338,0.317
2024-07-17 19:00:00,0.0,0.7247619292,0.0,0.43222993,0.0,0.43222993,0.43222993,0.175032,0.1175
2024-07-17 20:00:00,0.40157074,0.7056392618,0.40157074,0.0,0.40157074,0.0,0.0,1.10721,0.0
2024-07-17 21:00:00,0.0,0.6927154188,0.0,0.20143242,0.0,0.20143242,0.20143242,0.49128299999999997,0.0
2024-07-17 22:00:00,0.48180376,0.6320362432,0.48180376,0.0,0.48180376,0.0,0.0,1.11384,0.0
2024-07-17 23:00:00,1.3973062,0.585063785,1.3973062,0.0,1.3973062,0.0,0.0,1.98237,0.0
2024-07-18 00:00:00,1.4301048,0.5588952489,1.4301048,0.0,1.4301048,0.0,0.0,1.9889999999999999,0.0
2024-07-18 01:00:00,1.4467633,0.5422367104,1.4467633,0.0,1.4467633,0.0,0.0,1.9889999999999999,0.0
2024-07-18 02:00:00,1.4547024,0.5409276419,1.4547024,0.0,1.4547024,0.0,0.0,1.9956299999999998,0.0
2024-07-18 03:00:00,0.0,0.551579866,0.0,0.055655866,0.0,0.055655866,0.055655866,0.49592400000000003,0.0
2024-07-18 04:00:00,0.020112991,0.579789009,0.020112991,0.0,0.020112991,0.0,0.0,0.49990199999999996,0.1
2024-07-18 05:00:00,0.36024492,0.6703200801,0.36024492,0.0,0.36024492,0.0,0.0,0.5005649999999999,0.53
2024-07-18 06:00:00,0.61897702,0.7543699787,0.61897702,0.0,0.61897702,0.0,0.0,0.178347,1.1949999999999998
2024-07-18 07:00:00,1.4565096,0.7948484304,1.4565096,0.0,1.4565096,0.0,0.0,0.176358,2.0749999999999997
2024-07-18 08:00:00,2.1166297,0.8126748633,2.1166297,0.0,2.1166297,0.0,0.0,0.0293046,2.9
2024-07-18 09:00:00,2.9300376,0.8289355476,2.9300376,0.0,2.9300376,0.0,0.0,0.028973099999999998,3.73
2024-07-18 10:00:00,3.6399679,0.8467491465,3.6399679,0.0,3.6399679,0.0,0.0,0.17171699999999998,4.3149999999999995
2024-07-18 11:00:00,4.6181096,0.832580405,4.6181096,0.0,4.6181096,0.0,0.0,1.08069,4.37
2024-07-18 12:00:00,4.0338707,0.8208372905,4.0338707,0.0,4.0338707,0.0,0.0,0.47470799999999996,4.38
2024-07-18 13:00:00,4.1731615,0.8058985087,4.1731615,0.0,4.1731615,0.0,0.0,1.07406,3.9050000000000002
2024-07-18 14:00:00,2.2209835,0.7925254755,2.2209835,0.0,2.2209835,0.0,0.0,0.028509,2.985
2024-07-18 15:00:00,3.624556,0.7798839806,3.624556,0.0,3.624556,0.0,0.0,1.9094399999999998,2.495
2024-07-18 16:00:00,0.9393579,0.7790241023,0.9393579,0.0,0.9393579,0.0,0.0,0.473382,1.245
2024-07-18 17:00:00,0.70461764,0.7744423625,0.70461764,0.0,0.70461764,0.0,0.0,1.07406,0.405
2024-07-18 18:00:00,0.0,0.7632639441,0.0,0.35204694,0.0,0.35204694,0.35204694,0.17171699999999998,0.2395
2024-07-18 19:00:00,0.42522828,0.7335917246,0.42522828,0.0,0.42522828,0.0,0.0,1.08732,0.07150000000000001
2024-07-18 20:00:00,0.38100301,0.7195769912,0.38100301,0.0,0.38100301,0.0,0.0,1.1005800000000001,0.0
2024-07-18 21:00:00,0.39531292,0.7052670756,0.39531292,0.0,0.39531292,0.0,0.0,1.1005800000000001,0.0
2024-07-18 22:00:00,0.0,0.6394414641,0.0,0.15279946,0.0,0.15279946,0.15279946,0.486642,0.0
2024-07-18 23:00:00,0.0,0.5938422444,0.0,0.41748424,0.0,0.41748424,0.41748424,0.176358,0.0
2024-07-19 00:00:00,0.0,0.569714315,0.0,0.39269332,0.0,0.39269332,0.39269332,0.177021,0.0
2024-07-19 01:00:00,0.0,0.5556739136,0.0,0.55481201,0.0,0.55481201,0.55481201,0.0008618999999999999,0.0
2024-07-19 02:00:00,0.0,0.5533766267,0.0,0.058778627,0.0,0.058778627,0.058778627,0.494598,0.0
2024-07-19 03:00:00,0.56615131,0.5609486896,0.56615131,0.0,0.56615131,0.0,0.0,1.1271,0.0
2024-07-19 04:00:00,1.5472578,0.587502246,1.5472578,0.0,1.5472578,0.0,0.0,2.0022599999999997,0.1325
2024-07-19 05:00:00,0.79779709,0.6766729125,0.79779709,0.0,0.79779709,0.0,0.0,1.12047,0.354
2024-07-19 06:00:00,1.1139823,0.7548576709,1.1139823,0.0,1.1139823,0.0,0.0,1.11384,0.755
2024-07-19 07:00:00,1.4811601,0.7981339357,1.4811601,0.0,1.4811601,0.0,0.0,0.489294,1.79
2024-07-19 08:00:00,1.1876537,0.8146513001,1.1876537,0.0,1.1876537,0.0,0.0,0.487305,1.515
2024-07-19 09:00:00,0.0,0.8330424292,0.0,0.44790633,0.0,0.44790633,0.44790633,0.0296361,0.3555
2024-07-19 10:00:00,3.0897789,0.8522421007,3.0897789,0.0,3.0897789,0.0,0.0,0.177021,3.765
2024-07-19 11:00:00,3.8215587,0.8370723068,3.8215587,0.0,3.8215587,0.0,0.0,0.488631,4.17
2024-07-19 12:00:00,3.9181203,0.8258297184,3.9181203,0.0,3.9181203,0.0,0.0,1.09395,3.65
2024-07-19 13:00:00,0.58159057,0.817115429,0.58159057,0.0,0.58159057,0.0,0.0,0.173706,1.225
2024-07-19 14:00:00,0.0,0.801483611,0.0,0.17834161,0.0,0.17834161,0.17834161,0.486642,0.1365
2024-07-19 15:00:00,0.0,0.7888934521,0.0,0.036872452,0.0,0.036872452,0.036872452,0.177021,0.5750000000000001
2024-07-19 16:00:00,1.0074409,0.7888421161,1.0074409,0.0,1.0074409,0.0,0.0,0.49128299999999997,1.3050000000000002
2024-07-19 17:00:00,1.7965105,0.7775995277,1.7965105,0.0,1.7965105,0.0,0.0,1.96911,0.605
2024-07-19 18:00:00,0.013262902,0.7630200981,0.013262902,0.0,0.013262902,0.0,0.0,0.49128299999999997,0.28500000000000003
2024-07-19 19:00:00,0.0,0.7358248415,0.0,0.45430384,0.0,0.45430384,0.45430384,0.177021,0.1045
2024-07-19 20:00:00,0.0,0.7213480839,0.0,0.22741308,0.0,0.22741308,0.22741308,0.49393499999999996,0.0
2024-07-19 21:00:00,1.288212,0.7007880079,1.288212,0.0,1.288212,0.0,0.0,1.9889999999999999,0.0
2024-07-19 22:00:00,0.48206809,0.6384019097,0.48206809,0.0,0.48206809,0.0,0.0,1.12047,0.0
2024-07-19 23:00:00,1.3945161,0.5944839447,1.3945161,0.0,1.3945161,0.0,0.0,1.9889999999999999,0.0
2024-07-20 00:00:00,1.4175018,0.5714982417,1.4175018,0.0,1.4175018,0.0,0.0,1.9889999999999999,0.0
2024-07-20 01:00:00,0.56424422,0.5562257758,0.56424422,0.0,0.56424422,0.0,0.0,1.12047,0.0
2024-07-20 02:00:00,1.4404053,0.5552247234,1.4404053,0.0,1.4404053,0.0,0.0,1.9956299999999998,0.0
2024-07-20 03:00:00,0.0,0.5646063811,0.0,0.068682381,0.0,0.068682381,0.068682381,0.49592400000000003,0.0
2024-07-20 04:00:00,0.0,0.5944326086,0.0,0.020008609,0.0,0.020008609,0.020008609,0.49592400000000003,0.07849999999999999
2024-07-20 05:00:00,0.026563998,0.675197002,0.026563998,0.0,0.026563998,0.0,0.0,0.495261,0.20650000000000002
2024-07-20 06:00:00,0.80767176,0.7592982366,0.80767176,0.0,0.80767176,0.0,0.0,1.12047,0.4465
2024-07-20 07:00:00,1.0025542,0.7979157576,1.0025542,0.0,1.0025542,0.0,0.0,1.12047,0.68
2024-07-20 08:00:00,2.8335839,0.8104160784,2.8335839,0.0,2.8335839,0.0,0.0,1.9889999999999999,1.655
2024-07-20 09:00:00,3.8131467,0.8309633204,3.8131467,0.0,3.8131467,0.0,0.0,1.96911,2.6750000000000003
2024-07-20 10:00:00,4.6930924,0.8460176083,4.6930924,0.0,4.6930924,0.0,0.0,1.96911,3.57
2024-07-20 11:00:00,5.450595,0.8308349804,5.450595,0.0,5.450595,0.0,0.0,3.05643,3.225
2024-07-20 12:00:00,5.0317253,0.8095947021,5.0317253,0.0,5.0317253,0.0,0.0,3.07632,2.765
2024-07-20 13:00:00,5.5973489,0.7949511024,5.5973489,0.0,5.5973489,0.0,0.0,4.7073,1.685
2024-07-20 14:00:00,4.637753,0.7805770169,4.637753,0.0,4.637753,0.0,0.0,3.9183299999999996,1.5
2024-07-20 15:00:00,4.135902,0.770527991,4.135902,0.0,4.135902,0.0,0.0,3.05643,1.85
2024-07-20 16:00:00,4.433682,0.7697579507,4.433682,0.0,4.433682,0.0,0.0,3.89844,1.3050000000000002
2024-07-20 17:00:00,4.4065159,0.7631741061,4.4065159,0.0,4.4065159,0.0,0.0,4.727189999999999,0.4425
2024-07-20 18:00:00,4.3964735,0.7476064581,4.3964735,0.0,4.3964735,0.0,0.0,4.7470799999999995,0.397
2024-07-20 19:00:00,2.539505,0.7072050104,2.539505,0.0,2.539505,0.0,0.0,3.09621,0.1505
2024-07-20 20:00:00,2.4290957,0.6870042866,2.4290957,0.0,2.4290957,0.0,0.0,3.1161,0.0
2024-07-20 21:00:00,0.44130729,0.6791627095,0.44130729,0.0,0.44130729,0.0,0.0,1.12047,0.0
2024-07-20 22:00:00,1.3718023,0.6304576606,1.3718023,0.0,1.3718023,0.0,0.0,2.0022599999999997,0.0
2024-07-20 23:00:00,2.5593478,0.5899022049,2.5593478,0.0,2.5593478,0.0,0.0,3.14925,0.0
2024-07-21 00:00:00,1.4544301,0.5610898637,1.4544301,0.0,1.4544301,0.0,0.0,2.01552,0.0
2024-07-21 01:00:00,0.0,0.5392977232,0.0,0.038069723,0.0,0.038069723,0.038069723,0.501228,0.0
2024-07-21 02:00:00,1.4959763,0.5328037167,1.4959763,0.0,1.4959763,0.0,0.0,2.02878,0.0
2024-07-21 03:00:00,0.60735094,0.5330090608,0.60735094,0.0,0.60735094,0.0,0.0,1.1403599999999998,0.0
2024-07-21 04:00:00,0.73947389,0.5275161067,0.73947389,0.0,0.73947389,0.0,0.0,1.14699,0.12
2024-07-21 05:00:00,1.1093011,0.5576888524,1.1093011,0.0,1.1093011,0.0,0.0,1.14699,0.52
2024-07-21 06:00:00,2.0782075,0.605572525,2.0782075,0.0,2.0782075,0.0,0.0,2.02878,0.655
2024-07-21 07:00:00,1.9321219,0.6516081008,1.9321219,0.0,1.9321219,0.0,0.0,1.1337300000000001,1.45
2024-07-21 08:00:00,4.4031824,0.6828075669,4.4031824,0.0,4.4031824,0.0,0.0,3.1359899999999996,1.9500000000000002
2024-07-21 09:00:00,4.1904715,0.7005184938,4.1904715,0.0,4.1904715,0.0,0.0,3.1359899999999996,1.755
2024-07-21 10:00:00,3.6809293,0.7111707179,3.6809293,0.0,3.6809293,0.0,0.0,1.1271,3.265
2024-07-21 11:00:00,4.7336668,0.6891732334,4.7336668,0.0,4.7336668,0.0,0.0,3.10284,2.3200000000000003
2024-07-21 12:00:00,4.0422788,0.6633512154,4.0422788,0.0,4.0422788,0.0,0.0,1.9956299999999998,2.71
2024-07-21 13:00:00,4.883599,0.6428809774,4.883599,0.0,4.883599,0.0,0.0,3.9514799999999997,1.575
2024-07-21 14:00:00,2.7234729,0.6355270926,2.7234729,0.0,2.7234729,0.0,0.0,1.9889999999999999,1.37
2024-07-21 15:00:00,3.0549231,0.6324469314,3.0549231,0.0,3.0549231,0.0,0.0,1.98237,1.705
2024-07-21 16:00:00,4.4522,0.6410200467,4.4522,0.0,4.4522,0.0,0.0,3.93822,1.155
2024-07-21 17:00:00,1.8265029,0.641867091,1.8265029,0.0,1.8265029,0.0,0.0,1.98237,0.486
2024-07-21 18:00:00,1.5964376,0.6325624374,1.5964376,0.0,1.5964376,0.0,0.0,1.9889999999999999,0.24
2024-07-21 19:00:00,0.56372148,0.6022485177,0.56372148,0.0,0.56372148,0.0,0.0,1.12047,0.0455
2024-07-21 20:00:00,0.52947172,0.5976282759,0.52947172,0.0,0.52947172,0.0,0.0,1.1271,0.0
2024-07-21 21:00:00,0.0,0.5944839447,0.0,0.095907945,0.0,0.095907945,0.095907945,0.498576,0.0
2024-07-21 22:00:00,1.4652312,0.5569188121,1.4652312,0.0,1.4652312,0.0,0.0,2.02215,0.0
2024-07-21 23:00:00,0.61229721,0.5214327883,0.61229721,0.0,0.61229721,0.0,0.0,1.1337300000000001,0.0
2024-07-22 00:00:00,1.5272708,0.494879232,1.5272708,0.0,1.5272708,0.0,0.0,2.02215,0.0
2024-07-22 01:00:00,0.65521412,0.4785158757,0.65521412,0.0,0.65521412,0.0,0.0,1.1337300000000001,0.0
2024-07-22 02:00:00,0.66863331,0.471726687,0.66863331,0.0,0.66863331,0.0,0.0,1.1403599999999998,0.0
2024-07-22 03:00:00,0.67030173,0.4700582664,0.67030173,0.0,0.67030173,0.0,0.0,1.1403599999999998,0.0
2024-07-22 04:00:00,0.052724206,0.4642187941,0.052724206,0.0,0.052724206,0.0,0.0,0.504543,0.0124
2024-07-22 05:00:00,0.73759323,0.4732667676,0.73759323,0.0,0.73759323,0.0,0.0,1.1403599999999998,0.0705
2024-07-22 06:00:00,0.98536534,0.4966246567,0.98536534,0.0,0.98536534,0.0,0.0,1.14699,0.335
2024-07-22 07:00:00,1.3009135,0.5344464694,1.3009135,0.0,1.3009135,0.0,0.0,1.1403599999999998,0.6950000000000001
2024-07-22 08:00:00,2.0775438,0.5678662183,2.0775438,0.0,2.0775438,0.0,0.0,2.0354099999999997,0.61
2024-07-22 09:00:00,3.9081576,0.5842424087,3.9081576,0.0,3.9081576,0.0,0.0,3.1824,1.31
2024-07-22 10:00:00,2.4616289,0.6071511076,2.4616289,0.0,2.4616289,0.0,0.0,2.02878,1.04
2024-07-22 11:00:00,1.6328601,0.5974999358,1.6328601,0.0,1.6328601,0.0,0.0,1.1403599999999998,1.09
2024-07-22 12:00:00,1.9723292,0.5764008316,1.9723292,0.0,1.9723292,0.0,0.0,1.1337300000000001,1.4149999999999998
2024-07-22 13:00:00,2.3552259,0.561924074,2.3552259,0.0,2.3552259,0.0,0.0,2.02215,0.895
2024-07-22 14:00:00,0.16191561,0.5584203907,0.16191561,0.0,0.16191561,0.0,0.0,0.180336,0.54
2024-07-22 15:00:00,0.48315413,0.5580738725,0.48315413,0.0,0.48315413,0.0,0.0,0.501228,0.54
2024-07-22 16:00:00,1.8083977,0.5692522909,1.8083977,0.0,1.8083977,0.0,0.0,2.02215,0.3555
2024-07-22 17:00:00,0.14819887,0.5851921251,0.14819887,0.0,0.14819887,0.0,0.0,0.501891,0.2315
2024-07-22 18:00:00,0.65232788,0.5915321235,0.65232788,0.0,0.65232788,0.0,0.0,1.1403599999999998,0.1035
2024-07-22 19:00:00,0.58770318,0.5857568213,0.58770318,0.0,0.58770318,0.0,0.0,1.1403599999999998,0.0331
2024-07-22 20:00:00,0.54305257,0.5973074258,0.54305257,0.0,0.54305257,0.0,0.0,1.1403599999999998,0.0
2024-07-22 21:00:00,1.4233563,0.6120536975,1.4233563,0.0,1.4233563,0.0,0.0,2.0354099999999997,0.0
2024-07-22 22:00:00,1.4658625,0.569547473,1.4658625,0.0,1.4658625,0.0,0.0,2.0354099999999997,0.0
2024-07-22 23:00:00,0.61138847,0.5356015298,0.61138847,0.0,0.61138847,0.0,0.0,1.14699,0.0
2024-07-23 00:00:00,0.0,0.5134115352,0.0,0.0062165352,0.0,0.0062165352,0.0062165352,0.507195,0.0
2024-07-23 01:00:00,0.64272911,0.5042608897,0.64272911,0.0,0.64272911,0.0,0.0,1.14699,0.0
2024-07-23 02:00:00,0.64721583,0.5064041685,0.64721583,0.0,0.64721583,0.0,0.0,1.1536199999999999,0.0
2024-07-23 03:00:00,0.63181503,0.5218049745,0.63181503,0.0,0.63181503,0.0,0.0,1.1536199999999999,0.0
2024-07-23 04:00:00,0.63844082,0.5606791755,0.63844082,0.0,0.63844082,0.0,0.0,1.1536199999999999,0.0455
2024-07-23 05:00:00,0.049722908,0.654624092,0.049722908,0.0,0.049722908,0.0,0.0,0.5098469999999999,0.19449999999999998
2024-07-23 06:00:00,0.37600527,0.7431787264,0.37600527,0.0,0.37600527,0.0,0.0,0.509184,0.61
2024-07-23 07:00:00,0.062358034,0.7891629662,0.062358034,0.0,0.062358034,0.0,0.0,0.508521,0.34299999999999997
2024-07-23 08:00:00,0.8312338,0.8063862009,0.8312338,0.0,0.8312338,0.0,0.0,1.1536199999999999,0.484
2024-07-23 09:00:00,0.43955194,0.8259580585,0.43955194,0.0,0.43955194,0.0,0.0,0.51051,0.755
2024-07-23 10:00:00,0.0,0.8474935188,0.0,0.12384252,0.0,0.12384252,0.12384252,0.18365099999999998,0.54
2024-07-23 11:00:00,0.18988794,0.8356220642,0.18988794,0.0,0.18988794,0.0,0.0,0.51051,0.515
2024-07-23 12:00:00,0.37150618,0.8276778151,0.37150618,0.0,0.37150618,0.0,0.0,0.509184,0.6900000000000001
2024-07-23 13:00:00,0.78328807,0.8139069278,0.78328807,0.0,0.78328807,0.0,0.0,0.507195,1.09
2024-07-23 14:00:00,1.5742144,0.8003285505,1.5742144,0.0,1.5742144,0.0,0.0,0.504543,1.87
2024-07-23 15:00:00,1.0658875,0.7837855181,1.0658875,0.0,1.0658875,0.0,0.0,0.179673,1.6700000000000002
2024-07-23 16:00:00,0.17963938,0.7793706204,0.17963938,0.0,0.17963938,0.0,0.0,0.17901,0.78
2024-07-23 17:00:00,0.0,0.7729279499,0.0,0.32939405,0.0,0.32939405,0.32939405,0.030033900000000002,0.4135
2024-07-23 18:00:00,0.0,0.7600041069,0.0,0.53547021,0.0,0.53547021,0.53547021,0.030033900000000002,0.19449999999999998
2024-07-23 19:00:00,0.0,0.7285736287,0.0,0.50340063,0.0,0.50340063,0.50340063,0.179673,0.0455
2024-07-23 20:00:00,0.0,0.7147129033,0.0,0.4442089,0.0,0.4442089,0.4442089,0.270504,0.0
2024-07-23 21:00:00,0.0,0.6970918145,0.0,0.34967981,0.0,0.34967981,0.34967981,0.347412,0.0
2024-07-23 22:00:00,0.0,0.641879925,0.0,0.29446793,0.0,0.29446793,0.29446793,0.347412,0.0
2024-07-23 23:00:00,0.0,0.5939962525,0.0,0.24724725,0.0,0.24724725,0.24724725,0.346749,0.0
2024-07-24 00:00:00,0.0,0.5665443158,0.0,0.19327532,0.0,0.19327532,0.19327532,0.373269,0.0
2024-07-24 01:00:00,0.0,0.5546086912,0.0,0.12233269,0.0,0.12233269,0.12233269,0.43227599999999994,0.0
2024-07-24 02:00:00,0.0,0.5530301086,0.0,0.056443109,0.0,0.056443109,0.056443109,0.49658699999999995,0.0
2024-07-24 03:00:00,0.0,0.5651197413,0.0,0.13350674,0.0,0.13350674,0.13350674,0.431613,0.0
2024-07-24 04:00:00,0.0,0.5964732154,0.0,0.17463022,0.0,0.17463022,0.17463022,0.37194299999999997,0.0499
2024-07-24 05:00:00,0.0,0.6807541261,0.0,0.22690713,0.0,0.22690713,0.22690713,0.178347,0.2755
2024-07-24 06:00:00,0.0,0.7621217177,0.0,0.21543772,0.0,0.21543772,0.21543772,0.177684,0.369
2024-07-24 07:00:00,0.63668572,0.801586283,0.63668572,0.0,0.63668572,0.0,0.0,0.49327199999999993,0.9450000000000001
2024-07-24 08:00:00,0.35705585,0.811879155,0.35705585,0.0,0.35705585,0.0,0.0,0.49393499999999996,0.675
2024-07-24 09:00:00,0.88233114,0.8252778562,0.88233114,0.0,0.88233114,0.0,0.0,0.492609,1.2149999999999999
2024-07-24 10:00:00,2.2237424,0.8358274083,2.2237424,0.0,2.2237424,0.0,0.0,0.029569800000000004,3.03
2024-07-24 11:00:00,2.3410965,0.8289355476,2.3410965,0.0,2.3410965,0.0,0.0,0.175032,2.995
2024-07-24 12:00:00,1.8470411,0.8189378577,1.8470411,0.0,1.8470411,0.0,0.0,0.485979,2.18
2024-07-24 13:00:00,2.4754075,0.8082984676,2.4754075,0.0,2.4754075,0.0,0.0,0.173706,3.11
2024-07-24 14:00:00,1.3953429,0.7987628019,1.3953429,0.0,1.3953429,0.0,0.0,0.029105699999999998,2.165
2024-07-24 15:00:00,1.6303943,0.7854411048,1.6303943,0.0,1.6303943,0.0,0.0,0.0008353799999999999,2.415
2024-07-24 16:00:00,0.33058544,0.783387664,0.33058544,0.0,0.33058544,0.0,0.0,0.028973099999999998,1.085
2024-07-24 17:00:00,4.9597959,0.775854103,4.9597959,0.0,4.9597959,0.0,0.0,5.33715,0.39849999999999997
2024-07-24 18:00:00,0.0,0.7634179522,0.0,0.61758295,0.0,0.61758295,0.61758295,0.029834999999999997,0.11599999999999999
2024-07-24 19:00:00,0.0,0.7343360969,0.0,0.6883861,0.0,0.6883861,0.6883861,0.0,0.045950000000000005
2024-07-24 20:00:00,0.0,0.7230935086,0.0,0.72309351,0.0,0.72309351,0.72309351,0.0,0.0
2024-07-24 21:00:00,0.0,0.7041505172,0.0,0.52514052,0.0,0.52514052,0.52514052,0.17901,0.0
2024-07-24 22:00:00,0.0,0.6426499653,0.0,0.64178144,0.0,0.64178144,0.64178144,0.0008685300000000001,0.0
2024-07-24 23:00:00,0.0,0.5985009882,0.0,0.099924988,0.0,0.099924988,0.099924988,0.498576,0.0
2024-07-25 00:00:00,0.0,0.5712158936,0.0,0.072639894,0.0,0.072639894,0.072639894,0.498576,0.0
2024-07-25 01:00:00,0.0,0.5580867065,0.0,0.37907671,0.0,0.37907671,0.37907671,0.17901,0.0
2024-07-25 02:00:00,0.0,0.5564567879,0.0,0.37744679,0.0,0.37744679,0.37744679,0.17901,0.0
2024-07-25 03:00:00,0.0,0.5690854488,0.0,0.53905155,0.0,0.53905155,0.53905155,0.030033900000000002,0.0
2024-07-25 04:00:00,0.0,0.5971277497,0.0,0.38066775,0.0,0.38066775,0.38066775,0.17901,0.03745
2024-07-25 05:00:00,0.0,0.6834107652,0.0,0.012834765,0.0,0.012834765,0.012834765,0.498576,0.172
2024-07-25 06:00:00,0.0,0.7633537822,0.0,0.40988618,0.0,0.40988618,0.40988618,0.029967599999999997,0.32349999999999995
2024-07-25 07:00:00,0.12763631,0.7997766883,0.12763631,0.0,0.12763631,0.0,0.0,0.497913,0.4295
2024-07-25 08:00:00,0.5058147,0.8140866039,0.5058147,0.0,0.5058147,0.0,0.0,0.0299013,1.29
2024-07-25 09:00:00,0.30194643,0.8357375703,0.30194643,0.0,0.30194643,0.0,0.0,0.177684,0.96
2024-07-25 10:00:00,2.7660606,0.8492004415,2.7660606,0.0,2.7660606,0.0,0.0,0.495261,3.12
2024-07-25 11:00:00,2.2564949,0.8367771247,2.2564949,0.0,2.2564949,0.0,0.0,0.49327199999999993,2.6
2024-07-25 12:00:00,0.64677291,0.8265740907,0.64677291,0.0,0.64677291,0.0,0.0,0.178347,1.295
2024-07-25 13:00:00,1.5531502,0.81445879,1.5531502,0.0,1.5531502,0.0,0.0,0.492609,1.875
2024-07-25 14:00:00,1.2686784,0.8017916271,1.2686784,0.0,1.2686784,0.0,0.0,1.12047,0.95
2024-07-25 15:00:00,1.9352727,0.7851972587,1.9352727,0.0,1.9352727,0.0,0.0,1.12047,1.6
2024-07-25 16:00:00,0.88755381,0.7807181909,0.88755381,0.0,0.88755381,0.0,0.0,0.49327199999999993,1.1749999999999998
2024-07-25 17:00:00,0.21086761,0.7749043867,0.21086761,0.0,0.21086761,0.0,0.0,0.49327199999999993,0.49250000000000005
2024-07-25 18:00:00,0.0,0.762891758,0.0,0.37704476,0.0,0.37704476,0.37704476,0.178347,0.20750000000000002
2024-07-25 19:00:00,0.0,0.7372494161,0.0,0.19338642,0.0,0.19338642,0.19338642,0.497913,0.045950000000000005
2024-07-25 20:00:00,0.0,0.7278035884,0.0,0.54813059,0.0,0.54813059,0.54813059,0.179673,0.0
2024-07-25 21:00:00,0.0,0.7041120152,0.0,0.20155802,0.0,0.20155802,0.20155802,0.5025540000000001,0.0
2024-07-25 22:00:00,0.0,0.6492979799,0.0,0.61899888,0.0,0.61899888,0.61899888,0.030299100000000002,0.0
2024-07-25 23:00:00,0.0,0.6059062091,0.0,0.42490721,0.0,0.42490721,0.42490721,0.180999,0.0
2024-07-26 00:00:00,0.0,0.5777484022,0.0,0.547383,0.0,0.547383,0.547383,0.030365399999999997,0.0
2024-07-26 01:00:00,0.0,0.5608588516,0.0,0.53049345,0.0,0.53049345,0.53049345,0.030365399999999997,0.0
2024-07-26 02:00:00,0.0,0.5579712005,0.0,0.3763092,0.0,0.3763092,0.3763092,0.181662,0.0
2024-07-26 03:00:00,0.0,0.5662362997,0.0,0.5358046,0.0,0.5358046,0.5358046,0.030431700000000002,0.0
2024-07-26 04:00:00,0.0,0.598000462,0.0,0.53016876,0.0,0.53016876,0.53016876,0.030431700000000002,0.037399999999999996
2024-07-26 05:00:00,0.0,0.680292102,0.0,0.41791031,0.0,0.41791031,0.41791031,0.00088179,0.2615
2024-07-26 06:00:00,0.46856375,0.7564362535,0.46856375,0.0,0.46856375,0.0,0.0,0.0,1.225
2024-07-26 07:00:00,0.75842424,0.7915757591,0.75842424,0.0,0.75842424,0.0,0.0,0.0,1.55
2024-07-26 08:00:00,0.48548338,0.8053851485,0.48548338,0.0,0.48548338,0.0,0.0,0.0008685300000000001,1.29
2024-07-26 09:00:00,0.47976173,0.8211068046,0.47976173,0.0,0.47976173,0.0,0.0,0.0008685300000000001,1.3
